usageKey,scientificName,canonicalName,authorship,rank,code,status,genericName,infragenericEpithet,specificEpithet,type,formattedName,matchType,confidence,domain,kingdom,phylum,subphylum,class,order,suborder,family,subfamily,tribe,subtribe,genus,subgenus,species,domainKey,kingdomKey,phylumKey,subphylumKey,classKey,orderKey,suborderKey,familyKey,subfamilyKey,tribeKey,subtribeKey,genusKey,subgenusKey,speciesKey,value,easin_scientificName,easin_kingdom,easin_EASINID,easin_checklistKey,is_alternative,subclass,infraclass,subterclass,superorder,infraorder,superfamily,subclassKey,infraclassKey,subterclassKey,superorderKey,infraorderKey,superfamilyKey,subkingdom,subkingdomKey,infraspecificEpithet,variety,varietyKey,acceptedUsageKey,acceptedScientificName,infraphylum,parvphylum,gigaclass,superclass,infraphylumKey,parvphylumKey,gigaclassKey,superclassKey,megaclass,megaclassKey,section_botany,section_botanyKey,note,subspecies,subspeciesKey,processingFlags,series_zoology,series_zoologyKey,infrakingdom,infrakingdomKey,section_zoology,subsection_zoology,section_zoologyKey,subsection_zoologyKey,unranked,realm,unrankedKey,realmKey,parvorder,parvorderKey,epifamily,epifamilyKey,supertribe,supertribeKey,nanorder,nanorderKey,form,formKey,easin_Name,easin_Authorship,easin_FirstIntroductionsInEU,easin_PresentInCountries,easin_Status,easin_HasImpact,easin_IsEUConcern,easin_EUConcernName,easin_IsOutermostConcern,easin_ConcernedOutermostRegions,easin_IsMSConcern,easin_ConcernedMS,easin_IsPartNative,easin_NativeRange,easin_IsHorizonScanning,easin_LastRevisionDate,easin_Phylum,easin_Class,easin_Order,easin_Family,easin_ImpactSources,easin_ImpactOnSectors,easin_CommonNames,easin_Synonyms,easin_CBD_Pathways
4LVJ5,Populus alba L.,Populus alba,L.,SPECIES,BOTANICAL,ACCEPTED,Populus,,alba,SCIENTIFIC,<i>Populus</i> <i>alba</i> L.,EXACT,100,Eukaryota,Plantae,Tracheophyta,,Magnoliopsida,Malpighiales,,Salicaceae,,Saliceae,,Populus,,Populus alba,CS5HF,P,TP,,MG,MLP,,FWG,,KVRLC,,63PVP,,4LVJ5,FALSE,Populus alba L.,Plantae,R12053,7ddf754f-d193-4cc9-b351-99906754a03b,FALSE,,,,,,,,,,,,,Pteridobiotina,CMQ8S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Populus alba,L.,,,A,TRUE,FALSE,,FALSE,,FALSE,,TRUE,,FALSE,,Tracheophyta,Magnoliopsida,Salicales,Salicaceae,,,,,
4LVJS,Populus balsamifera L.,Populus balsamifera,L.,SPECIES,BOTANICAL,ACCEPTED,Populus,,balsamifera,SCIENTIFIC,<i>Populus</i> <i>balsamifera</i> L.,EXACT,100,Eukaryota,Plantae,Tracheophyta,,Magnoliopsida,Malpighiales,,Salicaceae,,Saliceae,,Populus,,Populus balsamifera,CS5HF,P,TP,,MG,MLP,,FWG,,KVRLC,,63PVP,,4LVJS,FALSE,Populus balsamifera L.,Plantae,R12057,7ddf754f-d193-4cc9-b351-99906754a03b,FALSE,,,,,,,,,,,,,Pteridobiotina,CMQ8S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Populus balsamifera,L.,,,A,FALSE,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,Tracheophyta,Magnoliopsida,Salicales,Salicaceae,,,,,
4LVKV,Populus deltoides W.Bartram ex Marshall,Populus deltoides,W.Bartram ex Marshall,SPECIES,BOTANICAL,ACCEPTED,Populus,,deltoides,SCIENTIFIC,<i>Populus</i> <i>deltoides</i> W.Bartram ex Marshall,EXACT,100,Eukaryota,Plantae,Tracheophyta,,Magnoliopsida,Malpighiales,,Salicaceae,,Saliceae,,Populus,,Populus deltoides,CS5HF,P,TP,,MG,MLP,,FWG,,KVRLC,,63PVP,,4LVKV,FALSE,Populus deltoides Marshall,Plantae,R12075,7ddf754f-d193-4cc9-b351-99906754a03b,FALSE,,,,,,,,,,,,,Pteridobiotina,CMQ8S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Populus deltoides,Marshall,,,A,FALSE,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,Tracheophyta,Magnoliopsida,Salicales,Salicaceae,,,,,
4LVL6,Populus euphratica Olivier,Populus euphratica,Olivier,SPECIES,BOTANICAL,ACCEPTED,Populus,,euphratica,SCIENTIFIC,<i>Populus</i> <i>euphratica</i> Olivier,EXACT,100,Eukaryota,Plantae,Tracheophyta,,Magnoliopsida,Malpighiales,,Salicaceae,,Saliceae,,Populus,,Populus euphratica,CS5HF,P,TP,,MG,MLP,,FWG,,KVRLC,,63PVP,,4LVL6,FALSE,Populus euphratica Oliv.,Plantae,R12078,7ddf754f-d193-4cc9-b351-99906754a03b,FALSE,,,,,,,,,,,,,Pteridobiotina,CMQ8S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Populus euphratica,Oliv.,,,A,FALSE,FALSE,,FALSE,,FALSE,,TRUE,,FALSE,,Tracheophyta,Magnoliopsida,Salicales,Salicaceae,,,,,
4LVMS,Populus laurifolia Ledeb.,Populus laurifolia,Ledeb.,SPECIES,BOTANICAL,ACCEPTED,Populus,,laurifolia,SCIENTIFIC,<i>Populus</i> <i>laurifolia</i> Ledeb.,EXACT,100,Eukaryota,Plantae,Tracheophyta,,Magnoliopsida,Malpighiales,,Salicaceae,,Saliceae,,Populus,,Populus laurifolia,CS5HF,P,TP,,MG,MLP,,FWG,,KVRLC,,63PVP,,4LVMS,FALSE,Populus laurifolia Ledeb.,Plantae,R12081,7ddf754f-d193-4cc9-b351-99906754a03b,FALSE,,,,,,,,,,,,,Pteridobiotina,CMQ8S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Populus laurifolia,Ledeb.,,,A,FALSE,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,Tracheophyta,Magnoliopsida,Salicales,Salicaceae,,,,,
9ZKHD,Populus nigra subsp. nigra,Populus nigra nigra,,SUBSPECIES,BOTANICAL,ACCEPTED,Populus,,nigra,SCIENTIFIC,<i>Populus</i> <i>nigra</i> subsp. <i>nigra</i>,EXACT,100,Eukaryota,Plantae,Tracheophyta,,Magnoliopsida,Malpighiales,,Salicaceae,,Saliceae,,Populus,,Populus nigra,CS5HF,P,TP,,MG,MLP,,FWG,,KVRLC,,63PVP,,4LVNQ,FALSE,Populus nigra subsp. nigra ,Plantae,R12087,7ddf754f-d193-4cc9-b351-99906754a03b,FALSE,,,,,,,,,,,,,Pteridobiotina,CMQ8S,nigra,,,,,,,,,,,,,,,,,,Populus nigra nigra,9ZKHD,,,,,,,,,,,,,,,,,,,,,,,,Populus nigra subsp. nigra,,,,A,FALSE,FALSE,,FALSE,,FALSE,,TRUE,,FALSE,,Tracheophyta,Magnoliopsida,Salicales,Salicaceae,,,,,
4LVQG,Populus simonii Carrière,Populus simonii,Carrière,SPECIES,BOTANICAL,ACCEPTED,Populus,,simonii,SCIENTIFIC,<i>Populus</i> <i>simonii</i> Carrière,EXACT,100,Eukaryota,Plantae,Tracheophyta,,Magnoliopsida,Malpighiales,,Salicaceae,,Saliceae,,Populus,,Populus simonii,CS5HF,P,TP,,MG,MLP,,FWG,,KVRLC,,63PVP,,4LVQG,FALSE,Populus simonii Carrière,Plantae,R12090,7ddf754f-d193-4cc9-b351-99906754a03b,FALSE,,,,,,,,,,,,,Pteridobiotina,CMQ8S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Populus simonii,Carrière,,,A,FALSE,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,Tracheophyta,Magnoliopsida,Salicales,Salicaceae,,,,,
4LVQL,Populus suaveolens Fisch.,Populus suaveolens,Fisch.,SPECIES,BOTANICAL,ACCEPTED,Populus,,suaveolens,SCIENTIFIC,<i>Populus</i> <i>suaveolens</i> Fisch.,EXACT,100,Eukaryota,Plantae,Tracheophyta,,Magnoliopsida,Malpighiales,,Salicaceae,,Saliceae,,Populus,,Populus suaveolens,CS5HF,P,TP,,MG,MLP,,FWG,,KVRLC,,63PVP,,4LVQL,FALSE,Populus suaveolens Fisch. ex Loudon,Plantae,R12091,7ddf754f-d193-4cc9-b351-99906754a03b,FALSE,,,,,,,,,,,,,Pteridobiotina,CMQ8S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Populus suaveolens,Fisch. ex Loudon,,,A,FALSE,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,Tracheophyta,Magnoliopsida,Salicales,Salicaceae,,,,,
4LVQY,Populus tremula L.,Populus tremula,L.,SPECIES,BOTANICAL,ACCEPTED,Populus,,tremula,SCIENTIFIC,<i>Populus</i> <i>tremula</i> L.,EXACT,100,Eukaryota,Plantae,Tracheophyta,,Magnoliopsida,Malpighiales,,Salicaceae,,Saliceae,,Populus,,Populus tremula,CS5HF,P,TP,,MG,MLP,,FWG,,KVRLC,,63PVP,,4LVQY,FALSE,Populus tremula L.,Plantae,R12092,7ddf754f-d193-4cc9-b351-99906754a03b,FALSE,,,,,,,,,,,,,Pteridobiotina,CMQ8S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Populus tremula,L.,,,A,FALSE,FALSE,,FALSE,,FALSE,,TRUE,,FALSE,,Tracheophyta,Magnoliopsida,Salicales,Salicaceae,,,,,
4LVR2,Populus tremuloides Michx.,Populus tremuloides,Michx.,SPECIES,BOTANICAL,ACCEPTED,Populus,,tremuloides,SCIENTIFIC,<i>Populus</i> <i>tremuloides</i> Michx.,EXACT,100,Eukaryota,Plantae,Tracheophyta,,Magnoliopsida,Malpighiales,,Salicaceae,,Saliceae,,Populus,,Populus tremuloides,CS5HF,P,TP,,MG,MLP,,FWG,,KVRLC,,63PVP,,4LVR2,FALSE,Populus tremuloides Michx.,Plantae,R12094,7ddf754f-d193-4cc9-b351-99906754a03b,FALSE,,,,,,,,,,,,,Pteridobiotina,CMQ8S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Populus tremuloides,Michx.,,,A,FALSE,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,Tracheophyta,Magnoliopsida,Salicales,Salicaceae,,,,,
4LVR5,Populus trichocarpa Torr. & A.Gray ex Hook.,Populus trichocarpa,Torr. & A.Gray ex Hook.,SPECIES,BOTANICAL,ACCEPTED,Populus,,trichocarpa,SCIENTIFIC,<i>Populus</i> <i>trichocarpa</i> Torr. & A.Gray ex Hook.,EXACT,100,Eukaryota,Plantae,Tracheophyta,,Magnoliopsida,Malpighiales,,Salicaceae,,Saliceae,,Populus,,Populus trichocarpa,CS5HF,P,TP,,MG,MLP,,FWG,,KVRLC,,63PVP,,4LVR5,FALSE,Populus trichocarpa Torr. & A.Gray ex Hook.,Plantae,R18690,7ddf754f-d193-4cc9-b351-99906754a03b,FALSE,,,,,,,,,,,,,Pteridobiotina,CMQ8S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Populus trichocarpa,Torr. & A.Gray ex Hook.,,,A,FALSE,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,Tracheophyta,Magnoliopsida,Malpighiales,Salicaceae,,,,,
,,,,,,,,,,,,NONE,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,Populus x berolinensis C.Koch,Plantae,R12064,7ddf754f-d193-4cc9-b351-99906754a03b,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No match because of too little confidence,,,,,,,,,,,,,,,,,,,,,,,,,,Populus x berolinensis,C.Koch,,,A,FALSE,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,Tracheophyta,Magnoliopsida,Salicales,Salicaceae,,,,,
4LVK9,Populus × canadensis Moench,Populus canadensis,Moench,SPECIES,BOTANICAL,ACCEPTED,Populus,,canadensis,SCIENTIFIC,<i>Populus</i> × <i>canadensis</i> Moench,EXACT,100,Eukaryota,Plantae,Tracheophyta,,Magnoliopsida,Malpighiales,,Salicaceae,,Saliceae,,Populus,,Populus canadensis,CS5HF,P,TP,,MG,MLP,,FWG,,KVRLC,,63PVP,,4LVK9,FALSE,Populus x canadensis Moench,Plantae,R19048,7ddf754f-d193-4cc9-b351-99906754a03b,FALSE,,,,,,,,,,,,,Pteridobiotina,CMQ8S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Populus x canadensis,Moench,,,A,FALSE,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,Tracheophyta,Magnoliopsida,Salicales,Salicaceae,,,,,
4LVSD,Populus × canescens (Aiton) Sm.,Populus canescens,(Aiton) Sm.,SPECIES,BOTANICAL,ACCEPTED,Populus,,canescens,SCIENTIFIC,<i>Populus</i> × <i>canescens</i> (Aiton) Sm.,EXACT,100,Eukaryota,Plantae,Tracheophyta,,Magnoliopsida,Malpighiales,,Salicaceae,,Saliceae,,Populus,,Populus canescens,CS5HF,P,TP,,MG,MLP,,FWG,,KVRLC,,63PVP,,4LVSD,FALSE,Populus x canescens Sm.,Plantae,R12074,7ddf754f-d193-4cc9-b351-99906754a03b,FALSE,,,,,,,,,,,,,Pteridobiotina,CMQ8S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Populus x canescens,Sm.,,,A,FALSE,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,Tracheophyta,Magnoliopsida,Salicales,Salicaceae,,,,,
4LVSJ,Populus × generosa A.Henry,Populus generosa,A.Henry,SPECIES,BOTANICAL,ACCEPTED,Populus,,generosa,SCIENTIFIC,<i>Populus</i> × <i>generosa</i> A.Henry,EXACT,100,Eukaryota,Plantae,Tracheophyta,,Magnoliopsida,Malpighiales,,Salicaceae,,Saliceae,,Populus,,Populus generosa,CS5HF,P,TP,,MG,MLP,,FWG,,KVRLC,,63PVP,,4LVSJ,FALSE,Populus x generosa A.Henry,Plantae,R12096,7ddf754f-d193-4cc9-b351-99906754a03b,FALSE,,,,,,,,,,,,,Pteridobiotina,CMQ8S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Populus x generosa,A.Henry,,,A,FALSE,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,Tracheophyta,Magnoliopsida,Salicales,Salicaceae,,,,,
4LVSS,Populus × jackii Sarg.,Populus jackii,Sarg.,SPECIES,BOTANICAL,ACCEPTED,Populus,,jackii,SCIENTIFIC,<i>Populus</i> × <i>jackii</i> Sarg.,EXACT,100,Eukaryota,Plantae,Tracheophyta,,Magnoliopsida,Malpighiales,,Salicaceae,,Saliceae,,Populus,,Populus jackii,CS5HF,P,TP,,MG,MLP,,FWG,,KVRLC,,63PVP,,4LVSS,FALSE,Populus x jackii Sarg.,Plantae,R12097,7ddf754f-d193-4cc9-b351-99906754a03b,FALSE,,,,,,,,,,,,,Pteridobiotina,CMQ8S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Populus x jackii,Sarg.,,,A,FALSE,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,Tracheophyta,Magnoliopsida,Salicales,Salicaceae,,,,,
4LVTD,Populus × wettsteinii Janch.,Populus wettsteinii,Janch.,SPECIES,BOTANICAL,ACCEPTED,Populus,,wettsteinii,SCIENTIFIC,<i>Populus</i> × <i>wettsteinii</i> Janch.,EXACT,100,Eukaryota,Plantae,Tracheophyta,,Magnoliopsida,Malpighiales,,Salicaceae,,Saliceae,,Populus,,Populus wettsteinii,CS5HF,P,TP,,MG,MLP,,FWG,,KVRLC,,63PVP,,4LVTD,FALSE,Populus x wettsteinii  Janch.,Plantae,R19939,7ddf754f-d193-4cc9-b351-99906754a03b,FALSE,,,,,,,,,,,,,Pteridobiotina,CMQ8S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Populus x wettsteinii ,Janch.,,,A,FALSE,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,Tracheophyta,Magnoliopsida,Salicales,Salicaceae,,,,,
4LVS2,Populus yunnanensis Dode,Populus yunnanensis,Dode,SPECIES,BOTANICAL,ACCEPTED,Populus,,yunnanensis,SCIENTIFIC,<i>Populus</i> <i>yunnanensis</i> Dode,EXACT,100,Eukaryota,Plantae,Tracheophyta,,Magnoliopsida,Malpighiales,,Salicaceae,,Saliceae,,Populus,,Populus yunnanensis,CS5HF,P,TP,,MG,MLP,,FWG,,KVRLC,,63PVP,,4LVS2,FALSE,Populus yunnanensis Dode,Plantae,R12099,7ddf754f-d193-4cc9-b351-99906754a03b,FALSE,,,,,,,,,,,,,Pteridobiotina,CMQ8S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Populus yunnanensis,Dode,,,A,FALSE,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,Tracheophyta,Magnoliopsida,Salicales,Salicaceae,,,,,
6W87V,"Poratia digitata (Porat, 1889)",Poratia digitata,"(Porat, 1889)",SPECIES,ZOOLOGICAL,ACCEPTED,Poratia,,digitata,SCIENTIFIC,"<i>Poratia</i> <i>digitata</i> (Porat, 1889)",EXACT,100,Eukaryota,Animalia,Arthropoda,Myriapoda,Diplopoda,,,Pyrgodesmidae,,,,Poratia,,Poratia digitata,CS5HF,N,RT,L2G4H,7NF3S,,,7NKSB,,,,7PTRX,,6W87V,FALSE,"Poratia digitata (Porat, 1889)",Animalia,R12100,7ddf754f-d193-4cc9-b351-99906754a03b,FALSE,Chilognatha,Helminthomorpha,Eugnatha,Merocheta,Oniscodesmoides,Pyrgodesmoidea,7NF53,7NF5B,7ZFKH,7ZFKK,844HN,7NGXV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Poratia digitata,"(Porat, 1889)",,,A,FALSE,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,Arthropoda,Diplopoda,Polydesmida,Pyrgodesmidae,,,,,
4LVXN,"Poratia obliterata (Kraus, 1960)",Poratia obliterata,"(Kraus, 1960)",SPECIES,ZOOLOGICAL,ACCEPTED,Poratia,,obliterata,SCIENTIFIC,"<i>Poratia</i> <i>obliterata</i> (Kraus, 1960)",EXACT,100,Eukaryota,Animalia,Arthropoda,Myriapoda,Diplopoda,,,Pyrgodesmidae,,,,Poratia,,Poratia obliterata,CS5HF,N,RT,L2G4H,7NF3S,,,7NKSB,,,,7PTRX,,4LVXN,FALSE,"Poratia obliterata (Kraus, 1960)",Animalia,R17701,7ddf754f-d193-4cc9-b351-99906754a03b,FALSE,Chilognatha,Helminthomorpha,Eugnatha,Merocheta,Oniscodesmoides,Pyrgodesmoidea,7NF53,7NF5B,7ZFKH,7ZFKK,844HN,7NGXV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Poratia obliterata,"(Kraus, 1960)",,,A,FALSE,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,Arthropoda,Diplopoda,Polydesmida,Pyrgodesmidae,,,,,
B8GQ5,"Porcellana africana Chace, 1956",Porcellana africana,"Chace, 1956",SPECIES,ZOOLOGICAL,ACCEPTED,Porcellana,,africana,SCIENTIFIC,"<i>Porcellana</i> <i>africana</i> Chace, 1956",EXACT,100,Eukaryota,Animalia,Arthropoda,Crustacea,Malacostraca,Decapoda,Pleocyemata,Porcellanidae,,,,Porcellana,,Porcellana africana,CS5HF,N,RT,KZX8B,MC,33N,7NFJ8,B3HHL,,,,B3KD7,,B8GQ5,FALSE,"Porcellana africana Chace, 1956",Animalia,R20095,7ddf754f-d193-4cc9-b351-99906754a03b,FALSE,,,,,Anomura,Galatheoidea,,,,,B3HFL,B3HFQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Porcellana africana,"Chace, 1956",,,A,FALSE,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,Arthropoda,Malacostraca,Decapoda,Porcellanidae,,,,,
BJQ5J,"Porcellio dilatatus Brandt in Brandt & Ratzeburg, 1831",Porcellio dilatatus,"Brandt in Brandt & Ratzeburg, 1831",SPECIES,ZOOLOGICAL,ACCEPTED,Porcellio,,dilatatus,SCIENTIFIC,"<i>Porcellio</i> <i>dilatatus</i> Brandt in Brandt & Ratzeburg, 1831",EXACT,100,Eukaryota,Animalia,Arthropoda,Crustacea,Malacostraca,Isopoda,Oniscidea,Porcellionidae,,,,Porcellio,,Porcellio dilatatus,CS5HF,N,RT,KZX8B,MC,B8TXF,7NFHZ,RXZ8G,,,,7PTS4,,BJQ5J,FALSE,"Porcellio dilatatus Brandt, 1831",Animalia,R12102,7ddf754f-d193-4cc9-b351-99906754a03b,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Crinocheta,,8PR7H,,,,,,Orthogonopoda,C7W9X,,,,,,,,,Porcellio dilatatus,"Brandt, 1831",,,A,FALSE,FALSE,,FALSE,,FALSE,,TRUE,,FALSE,,Arthropoda,Malacostraca,Isopoda,Porcellionidae,,,,,
4LW9G,"Porcellio laevis Latreille, 1804",Porcellio laevis,"Latreille, 1804",SPECIES,ZOOLOGICAL,ACCEPTED,Porcellio,,laevis,SCIENTIFIC,"<i>Porcellio</i> <i>laevis</i> Latreille, 1804",EXACT,100,Eukaryota,Animalia,Arthropoda,Crustacea,Malacostraca,Isopoda,Oniscidea,Porcellionidae,,,,Porcellio,,Porcellio laevis,CS5HF,N,RT,KZX8B,MC,B8TXF,7NFHZ,RXZ8G,,,,7PTS4,,4LW9G,FALSE,"Porcellio laevis Latreille, 1804",Animalia,R12103,7ddf754f-d193-4cc9-b351-99906754a03b,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Crinocheta,,8PR7H,,,,,,Orthogonopoda,C7W9X,,,,,,,,,Porcellio laevis,"Latreille, 1804",,,A,FALSE,FALSE,,FALSE,,FALSE,,TRUE,,FALSE,,Arthropoda,Malacostraca,Isopoda,Porcellionidae,,,,,
6VVV3,"Porcellio scaber Latreille, 1804",Porcellio scaber,"Latreille, 1804",SPECIES,ZOOLOGICAL,ACCEPTED,Porcellio,,scaber,SCIENTIFIC,"<i>Porcellio</i> <i>scaber</i> Latreille, 1804",EXACT,100,Eukaryota,Animalia,Arthropoda,Crustacea,Malacostraca,Isopoda,Oniscidea,Porcellionidae,,,,Porcellio,,Porcellio scaber,CS5HF,N,RT,KZX8B,MC,B8TXF,7NFHZ,RXZ8G,,,,7PTS4,,6VVV3,FALSE,"Porcellio scaber Latreille, 1804",Animalia,R12104,7ddf754f-d193-4cc9-b351-99906754a03b,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Crinocheta,,8PR7H,,,,,,Orthogonopoda,C7W9X,,,,,,,,,Porcellio scaber,"Latreille, 1804",,,A,FALSE,FALSE,,FALSE,,FALSE,,TRUE,,FALSE,,Arthropoda,Malacostraca,Isopoda,Porcellionidae,,,,,
4LWK2,"Porcellionides pruinosus (Brandt, 1833)",Porcellionides pruinosus,"(Brandt, 1833)",SPECIES,ZOOLOGICAL,ACCEPTED,Porcellionides,,pruinosus,SCIENTIFIC,"<i>Porcellionides</i> <i>pruinosus</i> (Brandt, 1833)",EXACT,100,Eukaryota,Animalia,Arthropoda,Crustacea,Malacostraca,Isopoda,Oniscidea,Porcellionidae,,,,Porcellionides,,Porcellionides pruinosus,CS5HF,N,RT,KZX8B,MC,B8TXF,7NFHZ,RXZ8G,,,,7PTS5,,4LWK2,FALSE,"Porcellionides pruinosus (Brandt, 1833)",Animalia,R12105,7ddf754f-d193-4cc9-b351-99906754a03b,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Crinocheta,,8PR7H,,,,,,Orthogonopoda,C7W9X,,,,,,,,,Porcellionides pruinosus,"(Brandt, 1833)",,,A,FALSE,FALSE,,FALSE,,FALSE,,TRUE,,FALSE,,Arthropoda,Malacostraca,Isopoda,Porcellionidae,,,,,
7HWJ7,"Porcellionides sexfasciatus sexfasciatus (Budde-Lund, 1885)",Porcellionides sexfasciatus sexfasciatus,"(Budde-Lund, 1885)",SUBSPECIES,ZOOLOGICAL,SYNONYM,Porcellionides,,sexfasciatus,SCIENTIFIC,"<i>Porcellionides</i> <i>sexfasciatus</i> <i>sexfasciatus</i> (Budde-Lund, 1885)",EXACT,100,Eukaryota,Animalia,Arthropoda,Crustacea,Malacostraca,Isopoda,Oniscidea,Porcellionidae,,,,Porcellionides,,Porcellionides sexfasciatus,CS5HF,N,RT,KZX8B,MC,B8TXF,7NFHZ,RXZ8G,,,,7PTS5,,4LWKB,TRUE,Porcellionides sexfasciatus sexfasciatus ,Animalia,R12106,7ddf754f-d193-4cc9-b351-99906754a03b,FALSE,,,,,,,,,,,,,,,sexfasciatus,,,4LWKB,"Porcellionides sexfasciatus (Budde-Lund, 1885)",,,,,,,,,,,,,,,,,,,,,Crinocheta,,8PR7H,,,,,,Orthogonopoda,C7W9X,,,,,,,,,Porcellionides sexfasciatus sexfasciatus,,,,A,FALSE,FALSE,,FALSE,,FALSE,,TRUE,,FALSE,,Arthropoda,Malacostraca,Isopoda,Porcellionidae,,,,,
4LWLQ,"Porcelloides tenuicaudus (Claus, 1860)",Porcelloides tenuicaudus,"(Claus, 1860)",SPECIES,ZOOLOGICAL,ACCEPTED,Porcelloides,,tenuicaudus,SCIENTIFIC,"<i>Porcelloides</i> <i>tenuicaudus</i> (Claus, 1860)",EXACT,100,Eukaryota,Animalia,Arthropoda,Crustacea,Copepoda,,,Porcellidiidae,,,,Porcelloides,,Porcelloides tenuicaudus,CS5HF,N,RT,KZX8B,B8V3R,,,7NKLX,,,,7PVG5,,4LWLQ,FALSE,"Porcelloides tenuicaudus (Claus, 1860)",Animalia,R19095,7ddf754f-d193-4cc9-b351-99906754a03b,FALSE,,Neocopepoda,,Podoplea,,,,7NF5S,,7NF5Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Porcelloides tenuicaudus,"(Claus, 1860)",,,A,FALSE,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,Arthropoda,Maxillopoda,Harpacticoida,Porcellidiidae,,,,,
RZ47M,"Porocephalus clavatus (Wyman, 1845)",Porocephalus clavatus,"(Wyman, 1845)",SPECIES,ZOOLOGICAL,ACCEPTED,Porocephalus,,clavatus,SCIENTIFIC,"<i>Porocephalus</i> <i>clavatus</i> (Wyman, 1845)",EXACT,100,Eukaryota,Animalia,Arthropoda,Crustacea,,,,Porocephalidae,,,,Porocephalus,,Porocephalus clavatus,CS5HF,N,RT,KZX8B,,,,RZ45S,,,,RZ46D,,RZ47M,FALSE,"Porocephalus clavatus (Wyman, 1845)",Animalia,R21907,7ddf754f-d193-4cc9-b351-99906754a03b,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Porocephalus clavatus,"(Wyman, 1845)",,,A,FALSE,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,Arthropoda,Maxillopoda,,,,,,,
,,,,,,,,,,,,NONE,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,"Poropila dubia J.Schiller, 1925",Protozoa,R21207,7ddf754f-d193-4cc9-b351-99906754a03b,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Poropila dubia,"J.Schiller, 1925",,,A,FALSE,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,,,,,,,,,
